ExperimentName,Subject,Handedness,Session,Age,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,FirstLanguage,Group,Occupation,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,BlockList,BlockList.Cycle,BlockList.Sample,Procedure[Block],Running[Block],Trial,CrossLangDiff,Expression,Form_Form_Chinese,Form_Form_English,Form_Form_Spanish,HumanORComputer,MetaphorID,Novelty_Chinese,Novelty_European,PostBlockList,PostBlockList.Cycle,PostBlockList.Sample,PracList,PracList.Cycle,PracList.Sample,Procedure[Trial],Q1.OnsetTime,Q1.RESP,Q1.RT,Q1.RTTime,Q2.RESP,Q2.RT,Q2.RTTime,Q3.RESP,Q3.RT,Q3.RTTime,Q4.RESP,Q4.RT,Q4.RTTime,Running[Trial],Stimuli,TextInput.RESP,TrialList,TrialList.Cycle,TrialList.Sample
Tweet_Rating_English_Right,110,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-12T11:13:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240947</Frequency><Timestamp dt:dt=""r8"">10717132777</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-12T11:13:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-110-1,60.06,1.0.0.333,English,1,Academic/teaching staff,2127634192,Professional,2.0.10.353,2.0.10.353,06/12/2015,12/06/2015 11:13,12:13:58,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,56,1,,2,2,2,c,34,2,1,,,,,,,TrialProc,3444736,No,2582,3447318,,0,0,1,869,3448202,computer,745,3448961,TrialList,Destiny is a lovely heaven. ,,34,1,56
Tweet_Rating_English_Right,110,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-12T11:13:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240947</Frequency><Timestamp dt:dt=""r8"">10717132777</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-12T11:13:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-110-1,60.06,1.0.0.333,English,1,Academic/teaching staff,2127634192,Professional,2.0.10.353,2.0.10.353,06/12/2015,12/06/2015 11:13,12:13:58,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,57,0,,2,1,1,c,12,1,1,,,,,,,TrialProc,3453111,Yes,4381,3457492,1,1712,3459218,4,1288,3460526,human,1338,3461891,TrialList,Life is an enjoyable comedy.,,12,1,57
Tweet_Rating_English_Right,110,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-12T11:13:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240947</Frequency><Timestamp dt:dt=""r8"">10717132777</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-12T11:13:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-110-1,60.06,1.0.0.333,English,1,Academic/teaching staff,2127634192,Professional,2.0.10.353,2.0.10.353,06/12/2015,12/06/2015 11:13,12:13:58,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,58,1,,2,3,2,c,2,3,2,,,,,,,TrialProc,3466348,Yes,4211,3470559,1,1298,3471875,2,1031,3472923,human,901,3473842,TrialList,Religion is relaxing music.,,2,1,58
Tweet_Rating_English_Right,110,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-12T11:13:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240947</Frequency><Timestamp dt:dt=""r8"">10717132777</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-12T11:13:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-110-1,60.06,1.0.0.333,English,1,Academic/teaching staff,2127634192,Professional,2.0.10.353,2.0.10.353,06/12/2015,12/06/2015 11:13,12:13:58,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,59,0,,2,2,1,c,41,1,1,,,,,,,TrialProc,3479268,No,3876,3483144,,0,0,4,1353,3484517,human,1600,3486146,TrialList,Death is a relaxing sleep.,,41,1,59
Tweet_Rating_English_Right,110,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-12T11:13:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240947</Frequency><Timestamp dt:dt=""r8"">10717132777</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-12T11:13:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-110-1,60.06,1.0.0.333,English,1,Academic/teaching staff,2127634192,Professional,2.0.10.353,2.0.10.353,06/12/2015,12/06/2015 11:13,12:13:58,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,60,0,,2,2,2,c,6,1,1,,,,,,,TrialProc,3490340,No,5614,3495954,,0,0,3,1097,3497065,human,2009,3499093,TrialList,Art is gentle love.,,6,1,60
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,1,0,,1,2,2,c,11,1,1,,,,,,,TrialProc,681289,Yes,2593,683882,3,1897,685800,3,2160,687978,human,3430,691429,TrialList,Love is a comforting fire.,,11,1,1
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,2,1,,1,2,1,h,53,3,2,,,,,,,TrialProc,697107,No,3145,700252,,0,0,2,2595,702865,computer,3032,705917,TrialList,Evolution is an ongoing lottery.,,53,1,2
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,3,0,,2,1,2,c,20,3,3,,,,,,,TrialProc,710960,No,2027,712987,,0,0,1,1436,714444,human,3166,717622,TrialList,War is an exciting love.,,20,1,3
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,4,0,,1,1,2,c,10,2,2,,,,,,,TrialProc,722565,Yes,4879,727444,1,1697,729157,2,3473,732648,human,1669,734341,TrialList,Security is a warming light.,,10,1,4
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,5,1,,1,2,2,c,9,3,2,,,,,,,TrialProc,739165,No,2842,742007,,0,0,2,3810,745839,computer,2449,748308,TrialList,Power is a comforting fire.,,9,1,5
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,6,0,,2,1,2,h,52,1,1,,,,,,,TrialProc,752702,No,2457,755159,,0,0,1,1848,757031,computer,2703,759750,TrialList,Danger is a hot spice.,,52,1,6
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,7,0,,2,3,1,c,14,2,2,,,,,,,TrialProc,764590,Yes,2478,767068,2,3630,770717,2,1292,772026,human,1907,773956,TrialList,Language is gentle love.,,14,1,7
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,8,1,,1,1,2,c,17,3,2,,,,,,,TrialProc,778726,No,1356,780082,,0,0,1,2913,783021,computer,1826,784864,TrialList,Design is a warming light.,,17,1,8
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,9,0,,2,3,1,c,39,3,3,,,,,,,TrialProc,789265,No,1318,790583,,0,0,1,2301,792898,computer,1875,794787,TrialList,Government is a charming painting.,,39,1,9
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,10,0,,1,2,2,c,46,1,1,,,,,,,TrialProc,799372,Yes,4122,803494,2,2542,806060,2,3052,809134,human,1495,810657,TrialList,Imagination is attractive beauty.,,46,1,10
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,11,0,,1,2,1,c,45,3,3,,,,,,,TrialProc,815073,No,2244,817317,,0,0,1,1712,819050,computer,1583,820652,TrialList,Security is an invigorating energy.,,45,1,11
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,12,1,,1,3,2,c,40,3,2,,,,,,,TrialProc,825080,No,1856,826936,,0,0,1,1437,828398,human,2472,830882,TrialList,Pain is an appealing beauty.,,40,1,12
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,13,0,,1,1,2,c,33,2,2,,,,,,,TrialProc,835203,No,2643,837846,,0,0,1,1257,839124,human,2073,841222,TrialList,Programming is a cherished art. ,,33,1,13
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,14,0,,1,2,2,c,5,2,2,,,,,,,TrialProc,845543,No,1950,847493,,0,0,1,4011,851519,human,3238,854775,TrialList,Music is a comforting fire.,,5,1,14
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,15,0,,2,1,1,c,12,1,1,,,,,,,TrialProc,858963,Yes,2312,861275,3,2245,863539,5,2444,866002,human,2697,868720,TrialList,Life is an enjoyable comedy.,,12,1,15
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,16,0,,1,1,2,c,21,2,2,,,,,,,TrialProc,873232,Yes,2315,875547,2,2550,878113,4,2873,881000,human,1441,882465,TrialList,Teaching is a warming light.,,21,1,16
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,17,0,,1,1,2,c,47,1,1,,,,,,,TrialProc,886719,Yes,3014,889733,3,1822,891571,5,1998,893595,human,1233,894845,TrialList,Learning is a rewarding investment. ,,47,1,17
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,18,0,,2,2,1,c,4,3,3,,,,,,,TrialProc,900005,No,1618,901623,,0,0,1,3632,905269,human,1612,906896,TrialList,Fear is sweet love.,,4,1,18
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,19,0,,1,2,3,h,56,2,2,,,,,,,TrialProc,911161,Yes,5147,916308,2,1517,917840,4,4345,922199,human,1090,923307,TrialList,Discipline is a strong fertilizer.,,56,1,19
Tweet_Rating_English_Left,103,0,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">373340824015</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T14:06:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Left-103-1,60.06,1.0.0.329,English,1,Academic/teaching staff,-320899115,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 14:06,15:06:58,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,20,0,,2,2,2,c,22,2,2,,,,,,,TrialProc,927561,Yes,3705,931266,1,1062,932353,4,4009,936382,human,927,937330,TrialList,Medicine is tender love.,,22,1,20
